GEOID20,District
34003110005,5
34031030002,9
34031030007,9
34031020304,9
34003350004,5
34003350008,5
34031040112,9
34031040106,9
34031040201,9
34031040203,9
34031040111,9
34031040202,9
34031040204,9
34031075008,5
34031075009,5
34003350010,5
34003350005,5
34003350006,5
34003350002,5
34003350007,5
34003100001,9
34003165003,5
34003165013,5
34031040206,9
34031040205,9
34031040108,9
34031070407,11
34003165001,5
34003165012,5
34003165002,5
34003165011,5
34031015002,9
34031030004,9
34031070604,9
34031070309,11
34003240005,5
34003240008,5
34003240003,5
34003165005,5
34003165014,5
34003165004,5
34003350003,5
34003100006,9
34003100004,9
34003100005,9
34003100003,9
34003100002,9
34031055009,5
34031055001,5
34031055006,5
34003340003,5
34003340002,5
34003165006,5
34003165007,5
34003210007,9
34003210008,9
34031055007,5
34003210002,9
34003210001,9
34031040105,9
34031075007,5
34027075006,11
34027155011,11
34027155008,11
34027075005,11
34031055004,5
34031065003,5
34031065004,5
34031065002,5
34031065007,5
34031065005,5
34031065001,5
34003210004,9
34003210005,9
34003210006,9
34031055008,5
34031065008,5
34031065006,5
34027080102,11
34027155010,11
34027155009,11
34031045002,9
34031070105,11
34031070601,9
34003210003,9
34031070605,9
34031045001,9
34031005003,5
34031005004,5
34027165001,11
34031045003,9
34027015001,11
34027165003,11
34031045004,9
34031070603,9
34031070606,9
34027015002,11
34027155006,11
34027155012,11
34027075002,11
34027015004,11
34027015003,11
34027015005,11
34031045005,9
34031045006,9
34031070303,11
34031070305,11
34031070308,11
34027155007,11
34027155005,11
34031070602,9
34031070503,9
34031070401,11
34031070304,11
34031070306,11
34031070307,11
34031070104,11
34031070402,11
34031070302,11
34031070301,11
34031055005,5
34031055002,5
34003220005,5
34003070005,5
34003230012,5
34003335007,5
34003070004,5
34003135003,5
34003335001,5
34003335003,5
34003135002,5
34003135004,5
34003335002,5
34003335004,5
34003330001,5
34003330005,5
34003050011,5
34003130001,5
34003050009,5
34003330006,5
34003330002,5
34003330004,5
34003140002,5
34003290002,5
34003350009,5
34031020402,9
34031020403,9
34003230017,5
34003230018,5
34003230019,5
34003230020,5
34003165010,5
34003290001,5
34003240007,5
34003235001,5
34003135005,5
34003070003,5
34003070002,5
34003265003,5
34003265005,5
34003320005,5
34003255011,5
34003140001,5
34003315004,5
34003120003,5
34003205001,5
34003315001,5
34003340004,5
34003315005,5
34003315003,5
34003135006,5
34003320006,5
34003320004,5
34003230003,5
34003260002,5
34003260001,5
34003230009,5
34003230011,5
34003230008,5
34003230010,5
34003255003,5
34003255001,5
34003205002,5
34003035006,5
34003035002,5
34003005003,5
34003330003,5
34003335008,5
34003230007,5
34003110002,5
34003110001,5
34003230004,5
34003260003,5
34003235006,5
34003235005,5
34003180003,5
34003190009,5
34003190008,5
34003190007,5
34003190006,5
34003230002,5
34003230005,5
34003235004,5
34003180001,5
34003180002,5
34003260007,5
34003170003,5
34003220004,5
34003240001,5
34003240004,5
34003005004,5
34003085005,5
34003085013,5
34003085011,5
34003085007,5
34003085012,5
34003085006,5
34003085001,5
34003085016,5
34003085017,5
34003085010,5
34003085015,5
34003067006,9
34003067007,9
34003255010,5
34003255013,5
34003255018,5
34003255009,5
34003255007,5
34003255002,5
34003255008,5
34003255012,5
34003255017,5
34003255016,5
34003175005,5
34003175003,5
34003255004,5
34003175001,5
34003255014,5
34003140003,5
34003255006,5
34003255005,5
34003110003,5
34003175004,5
34003175002,5
34003110004,5
34003350001,5
34003230013,5
34003230014,5
34031020303,9
34003085021,5
34003085019,5
34003085020,5
34003085022,5
34003085018,5
34031020201,9
34003067005,9
34031040411,9
34031040306,9
34003067004,9
34031040312,9
34031040311,9
34031040103,9
34003085002,5
34031040305,9
34031040408,9
34031040407,9
34031040502,9
34031040503,9
34031040501,9
34031040406,9
34031040403,9
34031040604,9
34031040110,9
34031050001,9
34031020102,9
34031040410,9
34031040304,9
34031040302,9
34031040504,9
34031040405,9
34031040310,9
34031040404,9
34031040308,9
34031040307,9
34031040506,9
34003285010,9
34003255015,5
34003315002,5
34003240002,5
34003240006,5
34003050003,5
34003050008,5
34003050006,5
34003220006,5
34003335005,5
34003220003,5
34003035004,5
34003050007,5
34003050005,5
34003120002,5
34003035003,5
34003190002,5
34003050004,5
34003035001,5
34003045001,5
34003120001,5
34003050002,5
34003015001,5
34003050001,5
34003015002,5
34003015005,5
34003015003,5
34003015007,5
34003015008,5
34003015006,5
34003190005,5
34003040004,5
34003040005,5
34003335006,5
34003265001,5
34003015017,5
34003015004,5
34003305002,5
34003040001,5
34003040006,5
34003015014,5
34003015016,5
34003015015,5
34003305004,5
34003050010,5
34003305007,5
34003305009,5
34003190004,5
34003190003,5
34003015010,5
34003015013,5
34003070006,5
34003070001,5
34003135001,5
34003305006,5
34003305003,5
34003305001,5
34003170002,5
34003170004,5
34013065207,10
34013065306,10
34013065402,10
34013065407,10
34013065408,10
34013070C29,8
34013070C34,8
34013070C35,8
34013070C45,8
34013070C49,8
34013070E09,8
34013070E10,8
34013070E11,8
34013070E13,8
34013070E25,8
34013070N29,8
34013070W43,8
34013070W44,8
34015015002,1
34015015003,1
34015015004,1
34015015007,1
34017030A09,8
34017030A33,8
34017030B06,8
34017030B07,8
34017030B08,8
34017030C05,8
34017030C06,8
34017030C09,10
34017030C11,10
34017030C20,8
34017030C26,8
34017030C27,8
34017030F01,8
34017030F02,10
34017030F30,8
34017030F31,8
34017035102,8
34017035108,8
34017035203,8
34017035206,8
34017035401,8
34017035405,8
34023077109,6
34023077110,6
34023077205,6
34023077301,6
34023077408,6
34025080008,3
34025080022,3
34025080024,3
34025155003,6
34025155004,6
34025155007,6
34025155008,4
34025155024,4
34025155027,6
34025155028,4
34025155029,6
34027095001,11
34027095005,7
34029025103,4
34029025107,4
34029025134,2
34029025205,4
34029025211,2
34029025233,2
34029025235,2
34029025236,2
34029025240,2
34029060001,2
34031070504,9
34031070607,9
34035030014,7
34035050003,7
34035050010,7
34035050031,7
34039045101,7
34039045103,7
34039045201,7
34039045301,7
34039045302,7
34039045303,7
34039045404,7
34039045801,7
34039045802,7
